SCHOOL CODE, SCHOOL NAME, GENDER, GENDER TOTAL, DIV I, DIV II, DIV III, DIV IV, DIV 0, ABS/WITHHELD
S0312, HIGHLANDS, All, 44, 1, 6, 28, 6, 3, 0
S0313, IKIZU, F, 9, 1, 4, 4, 0, 0, 0
S0313, IKIZU, M, 34, 3, 21, 10, 0, 0, 0
S0313, IKIZU, All, 43, 4, 25, 14, 0, 0, 0
S0314, KAZIMA, F, 145, 9, 70, 58, 4, 2, 2
S0314, KAZIMA, M, 249, 30, 98, 107, 5, 8, 1
S0314, KAZIMA, All, 394, 39, 168, 165, 9, 10, 3
S0316, KIBASILA, F, 90, 4, 42, 41, 3, 0, 0
S0316, KIBASILA, M, 136, 7, 59, 64, 5, 1, 0
S0316, KIBASILA, All, 226, 11, 101, 105, 8, 1, 0
S0320, KIGOMA, F, 0, 0, 0, 0, 0, 0, 0
S0320, KIGOMA, M, 184, 17, 98, 69, 0, 0, 0
S0320, KIGOMA, All, 184, 17, 98, 69, 0, 0, 0
S0321, KINONDONI, F, 2, 0, 2, 0, 0, 0, 0
S0321, KINONDONI, M, 10, 1, 6, 3, 0, 0, 0
S0321, KINONDONI, All, 12, 1, 8, 3, 0, 0, 0
S0323, LAKE, F, 11, 4, 5, 2, 0, 0, 0
S0323, LAKE, M, 46, 5, 25, 15, 1, 0, 0
S0323, LAKE, All, 57, 9, 30, 17, 1, 0, 0
S0324, LINDI, F, 0, 0, 0, 0, 0, 0, 0
S0324, LINDI, M, 208, 33, 117, 52, 4, 1, 1
S0324, LINDI, All, 208, 33, 117, 52, 4, 1, 1
S0325, LUGALO, F, 233, 10, 105, 103, 11, 4, 0
S0325, LUGALO, M, 0, 0, 0, 0, 0, 0, 0
S0325, LUGALO, All, 233, 10, 105, 103, 11, 4, 0
S0326, LUMUMBA, F, 50, 0, 3, 36, 8, 2, 1
S0326, LUMUMBA, M, 87, 1, 18, 42, 12, 10, 4
S0326, LUMUMBA, All, 137, 1, 21, 78, 20, 12, 5
S0327, MINJA, F, 1, 0, 0, 1, 0, 0, 0
S0327, MINJA, M, 1, 0, 0, 1, 0, 0, 0
S0327, MINJA, All, 2, 0, 0, 2, 0, 0, 0
S0328, MAWENZI, F, 288, 22, 168, 98, 0, 0, 0
S0328, MAWENZI, M, 0, 0, 0, 0, 0, 0, 0
S0328, MAWENZI, All, 288, 22, 168, 98, 0, 0, 0
S0329, MAKUMIRA, F, 33, 2, 12, 14, 4, 1, 0
S0329, MAKUMIRA, M, 69, 1, 27, 34, 4, 1, 2
S0329, MAKUMIRA, All, 102, 3, 39, 48, 8, 2, 2
S0330, MBEYA, F, 160, 10, 78, 52, 5, 0, 15
S0330, MBEYA, M, 64, 6, 25, 30, 2, 1, 0
S0330, MBEYA, All, 224, 16, 103, 82, 7, 1, 15
S0332, MOROGORO, F, 195, 9, 104, 73, 7, 1, 1
S0332, MOROGORO, M, 53, 2, 27, 22, 2, 0, 0
S0332, MOROGORO, All, 248, 11, 131, 95, 9, 1, 1
S0333, MWANZA, F, 245, 21, 77, 114, 21, 10, 2
S0333, MWANZA, M, 207, 20, 61, 91, 22, 11, 2
S0333, MWANZA, All, 452, 41, 138, 205, 43, 21, 4
S0334, MWENGE, F, 0, 0, 0, 0, 0, 0, 0
S0334, MWENGE, M, 500, 32, 220, 211, 23, 3, 11
S0334, MWENGE, All, 500, 32, 220, 211, 23, 3, 11
S0335, MZIZIMA, F, 5, 0, 0, 4, 1, 0, 0
S0335, MZIZIMA, M, 5, 0, 2, 2, 1, 0, 0
S0335, MZIZIMA, All, 10, 0, 2, 6, 2, 0, 0
S0338, NDANDA, F, 0, 0, 0, 0, 0, 0, 0
S0338, NDANDA, M, 553, 45, 228, 256, 13, 4, 7
S0338, NDANDA, All, 553, 45, 228, 256, 13, 4, 7
S0340, POPATLAL, F, 3, 0, 1, 1, 1, 0, 0
S0340, POPATLAL, M, 14, 1, 2, 10, 1, 0, 0
S0340, POPATLAL, All, 17, 1, 3, 11, 2, 0, 0
S0341, SANGU, F, 98, 1, 54, 41, 2, 0, 0
S0341, SANGU, M, 237, 5, 116, 107, 6, 0, 3
S0341, SANGU, All, 335, 6, 170, 148, 8, 0, 3
S0342, SHAABAN ROBERT, F, 31, 5, 11, 11, 1, 3, 0
S0342, SHAABAN ROBERT, M, 50, 7, 12, 28, 2, 1, 0
S0342, SHAABAN ROBERT, All, 81, 12, 23, 39, 3, 4, 0
S0345, USAGARA, F, 4, 3, 0, 1, 0, 0, 0
S0345, USAGARA, M, 264, 13, 78, 121, 32, 18, 2
S0345, USAGARA, All, 268, 16, 78, 122, 32, 18, 2
S0346, UYUI, F, 6, 0, 3, 3, 0, 0, 0
S0346, UYUI, M, 19, 0, 14, 5, 0, 0, 0
S0346, UYUI, All, 25, 0, 17, 8, 0, 0, 0
S0347, TAMBAZA, F, 157, 16, 58, 61, 15, 7, 0
S0347, TAMBAZA, M, 238, 18, 62, 113, 20, 17, 8
S0347, TAMBAZA, All, 395, 34, 120, 174, 35, 24, 8
S0348, TUMAINI, F, 171, 50, 95, 25, 1, 0, 0
S0348, TUMAINI, M, 0, 0, 0, 0, 0, 0, 0
S0348, TUMAINI, All, 171, 50, 95, 25, 1, 0, 0
S0351, BAGAMOYO, F, 0, 0, 0, 0, 0, 0, 0
S0351, BAGAMOYO, M, 386, 6, 98, 207, 42, 32, 1
S0351, BAGAMOYO, All, 386, 6, 98, 207, 42, 32, 1
S0352, TARIME, F, 0, 0, 0, 0, 0, 0, 0
S0352, TARIME, M, 207, 6, 71, 107, 15, 7, 1
S0352, TARIME, All, 207, 6, 71, 107, 15, 7, 1
S0353, PARANE, F, 11, 0, 4, 4, 3, 0, 0
S0353, PARANE, M, 34, 1, 12, 21, 0, 0, 0
S0353, PARANE, All, 45, 1, 16, 25, 3, 0, 0
S0355, LOMWE, F, 11, 0, 6, 5, 0, 0, 0
S0355, LOMWE, M, 26, 2, 17, 7, 0, 0, 0
S0355, LOMWE, All, 37, 2, 23, 12, 0, 0, 0
S0356, VUNJO, F, 9, 1, 3, 5, 0, 0, 0
S0356, VUNJO, M, 34, 7, 19, 8, 0, 0, 0
S0356, VUNJO, All, 43, 8, 22, 13, 0, 0, 0
S0359, KIGURUNYEMBE, F, 10, 1, 4, 5, 0, 0, 0
S0359, KIGURUNYEMBE, M, 52, 0, 27, 21, 4, 0, 0
S0359, KIGURUNYEMBE, All, 62, 1, 31, 26, 4, 0, 0
S0360, KISHOJU, F, 60, 6, 37, 17, 0, 0, 0
S0360, KISHOJU, M, 123, 37, 66, 20, 0, 0, 0
S0360, KISHOJU, All, 183, 43, 103, 37, 0, 0, 0
S0361, SINGE, F, 12, 1, 8, 3, 0, 0, 0
S0361, SINGE, M, 51, 5, 32, 14, 0, 0, 0
S0361, SINGE, All, 63, 6, 40, 17, 0, 0, 0
S0364, KARATU, F, 0, 0, 0, 0, 0, 0, 0
S0364, KARATU, M, 433, 40, 175, 190, 22, 6, 0
S0364, KARATU, All, 433, 40, 175, 190, 22, 6, 0
S0367, KILOSA, F, 0, 0, 0, 0, 0, 0, 0
S0367, KILOSA, M, 94, 22, 65, 6, 0, 0, 1
S0367, KILOSA, All, 94, 22, 65, 6, 0, 0, 1
S0368, IMBORU, F, 12, 0, 3, 6, 1, 2, 0
S0368, IMBORU, M, 110, 3, 21, 64, 15, 5, 2
S0368, IMBORU, All, 122, 3, 24, 70, 16, 7, 2
S0369, RUVU, F, 408, 19, 141, 205, 29, 13, 1
S0369, RUVU, M, 0, 0, 0, 0, 0, 0, 0
S0369, RUVU, All, 408, 19, 141, 205, 29, 13, 1
S0370, IFAKARA, F, 379, 36, 115, 193, 23, 11, 1
S0370, IFAKARA, M, 0, 0, 0, 0, 0, 0, 0
S0370, IFAKARA, All, 379, 36, 115, 193, 23, 11, 1
S0376, SONI SEMINARY, F, 0, 0, 0, 0, 0, 0, 0
S0376, SONI SEMINARY, M, 16, 2, 7, 7, 0, 0, 0
S0376, SONI SEMINARY, All, 16, 2, 7, 7, 0, 0, 0
S0380, UCHAMA, F, 3, 0, 3, 0, 0, 0, 0
S0380, UCHAMA, M, 13, 1, 8, 4, 0, 0, 0
S0380, UCHAMA, All, 16, 1, 11, 4, 0, 0, 0
S0381, UTAANI, F, 25, 0, 3, 14, 5, 3, 0
S0381, UTAANI, M, 1, 0, 0, 0, 1, 0, 0
S0381, UTAANI, All, 26, 0, 3, 14, 6, 3, 0
S0382, TUMEKUJA, F, 48, 0, 5, 23, 15, 5, 0
S0382, TUMEKUJA, M, 130, 4, 14, 70, 22, 16, 4
S0382, TUMEKUJA, All, 178, 4, 19, 93, 37, 21, 4
S0383, BEN BELLA, F, 101, 2, 7, 57, 15, 19, 1
S0383, BEN BELLA, M, 0, 0, 0, 0, 0, 0, 0
S0383, BEN BELLA, All, 101, 2, 7, 57, 15, 19, 1
S0385, UJIJI, F, 3, 0, 0, 3, 0, 0, 0
S0385, UJIJI, M, 26, 0, 15, 11, 0, 0, 0
S0385, UJIJI, All, 29, 0, 15, 14, 0, 0, 0
S0386, GEITA, F, 0, 0, 0, 0, 0, 0, 0
S0386, GEITA, M, 284, 28, 172, 79, 3, 0, 2
S0386, GEITA, All, 284, 28, 172, 79, 3, 0, 2
S0387, KARAGWE, F, 4, 0, 0, 4, 0, 0, 0
S0387, KARAGWE, M, 32, 0, 10, 20, 1, 1, 0
S0387, KARAGWE, All, 36, 0, 10, 24, 1, 1, 0
S0388, MARANGU, F, 35, 5, 16, 14, 0, 0, 0
S0388, MARANGU, M, 61, 9, 33, 19, 0, 0, 0
S0388, MARANGU, All, 96, 14, 49, 33, 0, 0, 0
S0389, SHAURITANGA, F, 5, 0, 4, 1, 0, 0, 0
S0389, SHAURITANGA, M, 24, 7, 12, 5, 0, 0, 0
S0389, SHAURITANGA, All, 29, 7, 16, 6, 0, 0, 0
S0390, HAMAMNI, F, 77, 1, 9, 53, 13, 1, 0
S0390, HAMAMNI, M, 84, 0, 13, 49, 19, 2, 1
S0390, HAMAMNI, All, 161, 1, 22, 102, 32, 3, 1
S0392, VIKOKOTONI, F, 48, 0, 4, 36, 8, 0, 0
S0392, VIKOKOTONI, M, 27, 0, 8, 15, 3, 1, 0
S0392, VIKOKOTONI, All, 75, 0, 12, 51, 11, 1, 0
S0397, RULENGE, F, 1, 0, 1, 0, 0, 0, 0
S0397, RULENGE, M, 23, 12, 10, 1, 0, 0, 0
S0397, RULENGE, All, 24, 12, 11, 1, 0, 0, 0
S0400, SHAMIANI, F, 36, 0, 8, 25, 1, 0, 2
S0400, SHAMIANI, M, 31, 2, 7, 18, 1, 1, 2
S0400, SHAMIANI, All, 67, 2, 15, 43, 2, 1, 4
S0402, MKWAJUNI, F, 10, 1, 4, 5, 0, 0, 0
S0402, MKWAJUNI, M, 19, 0, 8, 11, 0, 0, 0
S0402, MKWAJUNI, All, 29, 1, 12, 16, 0, 0, 0
S0404, TUNDURU, F, 0, 0, 0, 0, 0, 0, 0
S0404, TUNDURU, M, 330, 24, 149, 145, 11, 0, 1
S0404, TUNDURU, All, 330, 24, 149, 145, 11, 0, 1
S0405, BIHARAMULO, F, 0, 0, 0, 0, 0, 0, 0
S0405, BIHARAMULO, M, 75, 1, 24, 46, 4, 0, 0
S0405, BIHARAMULO, All, 75, 1, 24, 46, 4, 0, 0
S0409, MORINGE SOKOINE, F, 14, 0, 4, 9, 1, 0, 0
S0409, MORINGE SOKOINE, M, 39, 1, 6, 27, 3, 2, 0
S0409, MORINGE SOKOINE, All, 53, 1, 10, 36, 4, 2, 0
S0413, KIBITI, F, 0, 0, 0, 0, 0, 0, 0
S0413, KIBITI, M, 418, 41, 143, 195, 32, 5, 2
S0413, KIBITI, All, 418, 41, 143, 195, 32, 5, 2
S0417, MWAKALELI, F, 145, 4, 84, 51, 6, 0, 0
S0417, MWAKALELI, M, 265, 25, 167, 68, 5, 0, 0
S0417, MWAKALELI, All, 410, 29, 251, 119, 11, 0, 0
S0418, LUTENGANO, F, 3, 1, 1, 1, 0, 0, 0
S0418, LUTENGANO, M, 15, 5, 8, 2, 0, 0, 0
S0418, LUTENGANO, All, 18, 6, 9, 3, 0, 0, 0
S0419, CHOME, F, 2, 0, 1, 1, 0, 0, 0
S0419, CHOME, M, 10, 1, 3, 6, 0, 0, 0
S0419, CHOME, All, 12, 1, 4, 7, 0, 0, 0
S0427, MAKAMBAKO, F, 177, 19, 67, 69, 16, 5, 1
S0427, MAKAMBAKO, M, 0, 0, 0, 0, 0, 0, 0
S0427, MAKAMBAKO, All, 177, 19, 67, 69, 16, 5, 1
S0430, UWEMBA, F, 64, 6, 47, 10, 0, 0, 1
S0430, UWEMBA, M, 94, 16, 69, 9, 0, 0, 0
S0430, UWEMBA, All, 158, 22, 116, 19, 0, 0, 1
S0431, MTWANGO, F, 1, 0, 0, 1, 0, 0, 0
S0431, MTWANGO, M, 21, 1, 14, 6, 0, 0, 0
S0431, MTWANGO, All, 22, 1, 14, 7, 0, 0, 0
S0437, AL-MUNTAZIR ISLAMIC SEMINARY, F, 36, 3, 12, 19, 2, 0, 0
S0437, AL-MUNTAZIR ISLAMIC SEMINARY, M, 19, 7, 3, 8, 0, 1, 0
S0437, AL-MUNTAZIR ISLAMIC SEMINARY, All, 55, 10, 15, 27, 2, 1, 0
S0438, MASJID QUBAH MUSLIM SEMINARY, F, 8, 0, 4, 3, 1, 0, 0
S0438, MASJID QUBAH MUSLIM SEMINARY, M, 23, 3, 9, 11, 0, 0, 0
S0438, MASJID QUBAH MUSLIM SEMINARY, All, 31, 3, 13, 14, 1, 0, 0
S0439, BUPANDAGILA, F, 4, 0, 0, 4, 0, 0, 0
S0439, BUPANDAGILA, M, 8, 0, 2, 5, 0, 1, 0
S0439, BUPANDAGILA, All, 12, 0, 2, 9, 0, 1, 0
S0443, META, F, 54, 1, 11, 32, 9, 0, 1
S0443, META, M, 290, 3, 49, 170, 41, 16, 11
S0443, META, All, 344, 4, 60, 202, 50, 16, 12
S0444, ITAMBA, F, 3, 0, 3, 0, 0, 0, 0
S0444, ITAMBA, M, 14, 2, 7, 4, 0, 0, 1
S0444, ITAMBA, All, 17, 2, 10, 4, 0, 0, 1
S0445, MWEMBETOGWA, F, 52, 9, 27, 16, 0, 0, 0
S0445, MWEMBETOGWA, M, 128, 15, 76, 34, 2, 0, 1
S0445, MWEMBETOGWA, All, 180, 24, 103, 50, 2, 0, 1
S0448, SADANI, F, 0, 0, 0, 0, 0, 0, 0
S0448, SADANI, M, 152, 4, 50, 82, 12, 3, 1
S0448, SADANI, All, 152, 4, 50, 82, 12, 3, 1
S0449, J.J.MUNGAI, F, 128, 7, 59, 58, 2, 2, 0
S0449, J.J.MUNGAI, M, 138, 25, 69, 38, 1, 0, 5
S0449, J.J.MUNGAI, All, 266, 32, 128, 96, 3, 2, 5
S0454, ST.JOSEPH NGARENARO, F, 21, 4, 8, 6, 3, 0, 0
S0454, ST.JOSEPH NGARENARO, M, 0, 0, 0, 0, 0, 0, 0
S0454, ST.JOSEPH NGARENARO, All, 21, 4, 8, 6, 3, 0, 0
S0455, TWEYAMBE, F, 1, 0, 1, 0, 0, 0, 0
S0455, TWEYAMBE, M, 11, 1, 4, 6, 0, 0, 0
S0455, TWEYAMBE, All, 12, 1, 5, 6, 0, 0, 0
S0457, IGAWILO, F, 9, 0, 8, 1, 0, 0, 0
S0457, IGAWILO, M, 43, 2, 35, 6, 0, 0, 0
S0457, IGAWILO, All, 52, 2, 43, 7, 0, 0, 0
S0461, JOHN PAUL II KAHAMA, F, 12, 0, 4, 8, 0, 0, 0
S0461, JOHN PAUL II KAHAMA, M, 33, 1, 19, 12, 1, 0, 0
S0461, JOHN PAUL II KAHAMA, All, 45, 1, 23, 20, 1, 0, 0
S0465, JAMHURI, F, 21, 2, 14, 4, 0, 0, 1
S0465, JAMHURI, M, 131, 0, 58, 67, 4, 1, 1
S0465, JAMHURI, All, 152, 2, 72, 71, 4, 1, 2
S0467, NYUKI, F, 0, 0, 0, 0, 0, 0, 0
S0467, NYUKI, M, 10, 0, 4, 5, 0, 0, 1
S0467, NYUKI, All, 10, 0, 4, 5, 0, 0, 1
S0468, KIRIKI, F, 1, 0, 1, 0, 0, 0, 0
S0468, KIRIKI, M, 15, 1, 2, 10, 2, 0, 0
S0468, KIRIKI, All, 16, 1, 3, 10, 2, 0, 0
S0473, KANYIGO, F, 10, 0, 7, 3, 0, 0, 0
S0473, KANYIGO, M, 46, 11, 30, 4, 0, 0, 1
S0473, KANYIGO, All, 56, 11, 37, 7, 0, 0, 1
S0474, KISOMACHI, F, 0, 0, 0, 0, 0, 0, 0
S0474, KISOMACHI, M, 8, 0, 5, 1, 1, 1, 0
S0474, KISOMACHI, All, 8, 0, 5, 1, 1, 1, 0
S0483, SAME SEMINARY, F, 5, 1, 0, 4, 0, 0, 0
S0483, SAME SEMINARY, M, 7, 3, 4, 0, 0, 0, 0
S0483, SAME SEMINARY, All, 12, 4, 4, 4, 0, 0, 0
S0485, MAJENGO, F, 178, 3, 47, 96, 21, 7, 4
S0485, MAJENGO, M, 674, 18, 137, 382, 82, 44, 11
S0485, MAJENGO, All, 852, 21, 184, 478, 103, 51, 15
S0488, RUTABO, F, 0, 0, 0, 0, 0, 0, 0
S0488, RUTABO, M, 153, 20, 85, 47, 0, 0, 1
S0488, RUTABO, All, 153, 20, 85, 47, 0, 0, 1
S0489, SUJI, F, 3, 0, 2, 1, 0, 0, 0
S0489, SUJI, M, 22, 2, 13, 7, 0, 0, 0
S0489, SUJI, All, 25, 2, 15, 8, 0, 0, 0
S0493, AL-HARAMAIN ISLAMIC SEMINARY, F, 8, 0, 2, 4, 2, 0, 0
S0493, AL-HARAMAIN ISLAMIC SEMINARY, M, 32, 3, 9, 15, 2, 1, 2
S0493, AL-HARAMAIN ISLAMIC SEMINARY, All, 40, 3, 11, 19, 4, 1, 2
S0496, JITEGEMEE, F, 88, 6, 25, 42, 14, 1, 0
S0496, JITEGEMEE, M, 290, 19, 102, 131, 22, 14, 2
S0496, JITEGEMEE, All, 378, 25, 127, 173, 36, 15, 2
S0501, UWELENI, F, 18, 0, 1, 16, 1, 0, 0
S0501, UWELENI, M, 24, 0, 1, 19, 3, 0, 1
S0501, UWELENI, All, 42, 0, 2, 35, 4, 0, 1
S0506, UNGWASI, F, 13, 0, 5, 8, 0, 0, 0
S0506, UNGWASI, M, 22, 2, 11, 9, 0, 0, 0
S0506, UNGWASI, All, 35, 2, 16, 17, 0, 0, 0
S0511, HANDENI, F, 0, 0, 0, 0, 0, 0, 0
S0511, HANDENI, M, 70, 7, 41, 22, 0, 0, 0
S0511, HANDENI, All, 70, 7, 41, 22, 0, 0, 0
S0514, UROKI, F, 4, 0, 2, 2, 0, 0, 0
S0514, UROKI, M, 7, 1, 5, 1, 0, 0, 0
S0514, UROKI, All, 11, 1, 7, 3, 0, 0, 0
S0515, ILULA, F, 0, 0, 0, 0, 0, 0, 0
S0515, ILULA, M, 94, 12, 63, 19, 0, 0, 0
S0515, ILULA, All, 94, 12, 63, 19, 0, 0, 0
S0516, MOMBO, F, 3, 0, 2, 1, 0, 0, 0
S0516, MOMBO, M, 65, 1, 37, 25, 2, 0, 0
S0516, MOMBO, All, 68, 1, 39, 26, 2, 0, 0
S0526, MRINGA, F, 150, 9, 71, 67, 3, 0, 0
S0526, MRINGA, M, 0, 0, 0, 0, 0, 0, 0
S0526, MRINGA, All, 150, 9, 71, 67, 3, 0, 0
S0527, ULAYASI, F, 64, 0, 18, 37, 7, 2, 0
S0527, ULAYASI, M, 85, 10, 35, 35, 4, 1, 0
S0527, ULAYASI, All, 149, 10, 53, 72, 11, 3, 0
S0534, ST.ANTHONY'S, F, 84, 5, 39, 40, 0, 0, 0
S0534, ST.ANTHONY'S, M, 207, 7, 66, 121, 11, 0, 2
S0534, ST.ANTHONY'S, All, 291, 12, 105, 161, 11, 0, 2
S0538, VWAWA, F, 207, 28, 134, 45, 0, 0, 0
S0538, VWAWA, M, 0, 0, 0, 0, 0, 0, 0
S0538, VWAWA, All, 207, 28, 134, 45, 0, 0, 0
S0539, MAGU, F, 68, 4, 25, 34, 2, 2, 1
S0539, MAGU, M, 98, 4, 37, 45, 7, 3, 2
S0539, MAGU, All, 166, 8, 62, 79, 9, 5, 3
S0540, MAPOSENI, F, 87, 7, 53, 27, 0, 0, 0
S0540, MAPOSENI, M, 131, 26, 84, 21, 0, 0, 0
S0540, MAPOSENI, All, 218, 33, 137, 48, 0, 0, 0
S0544, MKUU, F, 152, 1, 35, 99, 12, 3, 2
S0544, MKUU, M, 232, 3, 90, 117, 18, 3, 1
S0544, MKUU, All, 384, 4, 125, 216, 30, 6, 3
S0546, PAMBA, F, 23, 2, 9, 11, 0, 1, 0
S0546, PAMBA, M, 65, 7, 31, 25, 0, 1, 1
S0546, PAMBA, All, 88, 9, 40, 36, 0, 2, 1
S0548, SHAMBALAI, F, 0, 0, 0, 0, 0, 0, 0
S0548, SHAMBALAI, M, 113, 12, 90, 11, 0, 0, 0
S0548, SHAMBALAI, All, 113, 12, 90, 11, 0, 0, 0
S0549, LUGOBA, F, 126, 1, 34, 73, 13, 3, 2
S0549, LUGOBA, M, 164, 23, 57, 63, 8, 12, 1
S0549, LUGOBA, All, 290, 24, 91, 136, 21, 15, 3
S0550, BUGENE, F, 15, 2, 7, 5, 0, 1, 0
S0550, BUGENE, M, 32, 2, 15, 13, 1, 1, 0
S0550, BUGENE, All, 47, 4, 22, 18, 1, 2, 0
S0551, NACHINGWEA, F, 0, 0, 0, 0, 0, 0, 0
S0551, NACHINGWEA, M, 28, 2, 17, 9, 0, 0, 0
S0551, NACHINGWEA, All, 28, 2, 17, 9, 0, 0, 0
S0552, MAGOTO, F, 0, 0, 0, 0, 0, 0, 0
S0552, MAGOTO, M, 42, 1, 24, 16, 0, 0, 1
S0552, MAGOTO, All, 42, 1, 24, 16, 0, 0, 1
S0554, NGUDU, F, 0, 0, 0, 0, 0, 0, 0
S0554, NGUDU, M, 174, 11, 75, 76, 10, 1, 1
S0554, NGUDU, All, 174, 11, 75, 76, 10, 1, 1
S0558, MWANGA, F, 11, 1, 4, 6, 0, 0, 0
S0558, MWANGA, M, 61, 8, 19, 29, 5, 0, 0
S0558, MWANGA, All, 72, 9, 23, 35, 5, 0, 0
S0560, KASULU, F, 3, 1, 2, 0, 0, 0, 0
S0560, KASULU, M, 23, 4, 13, 6, 0, 0, 0
S0560, KASULU, All, 26, 5, 15, 6, 0, 0, 0
S0578, TAQWA, F, 61, 6, 18, 30, 4, 1, 2
S0578, TAQWA, M, 255, 9, 85, 122, 29, 7, 3
S0578, TAQWA, All, 316, 15, 103, 152, 33, 8, 5
S0580, IGOWOLE, F, 225, 24, 127, 71, 1, 1, 1
S0580, IGOWOLE, M, 0, 0, 0, 0, 0, 0, 0
S0580, IGOWOLE, All, 225, 24, 127, 71, 1, 1, 1
S0581, ILEJE, F, 91, 4, 36, 42, 5, 3, 1
S0581, ILEJE, M, 157, 10, 66, 64, 5, 11, 1
S0581, ILEJE, All, 248, 14, 102, 106, 10, 14, 2
S0584, LWANDAI, F, 16, 0, 9, 4, 2, 1, 0
S0584, LWANDAI, M, 52, 1, 12, 26, 8, 5, 0
S0584, LWANDAI, All, 68, 1, 21, 30, 10, 6, 0
S0585, MUNANILA, F, 0, 0, 0, 0, 0, 0, 0
S0585, MUNANILA, M, 128, 1, 50, 69, 6, 2, 0
S0585, MUNANILA, All, 128, 1, 50, 69, 6, 2, 0
S0586, KAISHO, F, 2, 0, 2, 0, 0, 0, 0
S0586, KAISHO, M, 5, 0, 5, 0, 0, 0, 0
S0586, KAISHO, All, 7, 0, 7, 0, 0, 0, 0
S0590, WILIMA, F, 2, 0, 1, 0, 0, 1, 0
S0590, WILIMA, M, 12, 0, 7, 4, 0, 0, 1
S0590, WILIMA, All, 14, 0, 8, 4, 0, 1, 1
S0596, LIWALE DAY, F, 16, 0, 6, 10, 0, 0, 0
S0596, LIWALE DAY, M, 92, 11, 58, 22, 0, 0, 1
S0596, LIWALE DAY, All, 108, 11, 64, 32, 0, 0, 1
S0600, BUNDA, F, 36, 1, 18, 17, 0, 0, 0
S0600, BUNDA, M, 46, 5, 22, 18, 1, 0, 0
S0600, BUNDA, All, 82, 6, 40, 35, 1, 0, 0
S0601, SERENGETI DAY, F, 34, 12, 21, 1, 0, 0, 0
S0601, SERENGETI DAY, M, 0, 0, 0, 0, 0, 0, 0
S0601, SERENGETI DAY, All, 34, 12, 21, 1, 0, 0, 0
S0607, LULUMBA, F, 0, 0, 0, 0, 0, 0, 0
S0607, LULUMBA, M, 99, 5, 33, 50, 10, 0, 1
S0607, LULUMBA, All, 99, 5, 33, 50, 10, 0, 1
S0609, MATAI, F, 0, 0, 0, 0, 0, 0, 0
S0609, MATAI, M, 102, 12, 74, 16, 0, 0, 0
S0609, MATAI, All, 102, 12, 74, 16, 0, 0, 0
S0610, NKASI, F, 32, 2, 11, 16, 2, 1, 0
S0610, NKASI, M, 74, 10, 30, 29, 1, 3, 1
S0610, NKASI, All, 106, 12, 41, 45, 3, 4, 1
S0611, KABANGA, F, 45, 3, 9, 29, 2, 0, 2
S0611, KABANGA, M, 101, 13, 51, 34, 2, 0, 1
S0611, KABANGA, All, 146, 16, 60, 63, 4, 0, 3
S0612, KAGANGO, F, 0, 0, 0, 0, 0, 0, 0
S0612, KAGANGO, M, 169, 14, 113, 42, 0, 0, 0
S0612, KAGANGO, All, 169, 14, 113, 42, 0, 0, 0
S0613, NYAMPULUKANO, F, 28, 0, 6, 16, 3, 2, 1
S0613, NYAMPULUKANO, M, 66, 4, 19, 36, 5, 2, 0
S0613, NYAMPULUKANO, All, 94, 4, 25, 52, 8, 4, 1
S0614, NYERERE, F, 0, 0, 0, 0, 0, 0, 0
S0614, NYERERE, M, 83, 7, 31, 43, 1, 1, 0
S0614, NYERERE, All, 83, 7, 31, 43, 1, 1, 0
S0617, LUSANGA, F, 132, 2, 62, 61, 6, 0, 1
S0617, LUSANGA, M, 0, 0, 0, 0, 0, 0, 0
S0617, LUSANGA, All, 132, 2, 62, 61, 6, 0, 1
S0618, LUPALILO, F, 108, 18, 75, 15, 0, 0, 0
S0618, LUPALILO, M, 0, 0, 0, 0, 0, 0, 0
S0618, LUPALILO, All, 108, 18, 75, 15, 0, 0, 0
S0620, TEGETA, F, 14, 1, 7, 6, 0, 0, 0
S0620, TEGETA, M, 39, 1, 17, 18, 3, 0, 0
S0620, TEGETA, All, 53, 2, 24, 24, 3, 0, 0
S0622, KUNDUCHI GIRLS ISLAMIC HIGH SCHOOL, F, 20, 1, 6, 13, 0, 0, 0
S0622, KUNDUCHI GIRLS ISLAMIC HIGH SCHOOL, M, 0, 0, 0, 0, 0, 0, 0
S0622, KUNDUCHI GIRLS ISLAMIC HIGH SCHOOL, All, 20, 1, 6, 13, 0, 0, 0
S0629, EDMUND-RICE-SINON, F, 88, 1, 19, 52, 13, 3, 0
S0629, EDMUND-RICE-SINON, M, 160, 7, 41, 85, 19, 8, 0
S0629, EDMUND-RICE-SINON, All, 248, 8, 60, 137, 32, 11, 0
S0631, UMOJA, F, 14, 0, 11, 3, 0, 0, 0
S0631, UMOJA, M, 17, 0, 11, 6, 0, 0, 0
S0631, UMOJA, All, 31, 0, 22, 9, 0, 0, 0
S0632, BONDENI, F, 5, 1, 3, 1, 0, 0, 0
S0632, BONDENI, M, 23, 1, 8, 13, 0, 0, 1
S0632, BONDENI, All, 28, 2, 11, 14, 0, 0, 1
S0635, MSUFINI, F, 21, 0, 8, 12, 1, 0, 0
S0635, MSUFINI, M, 88, 13, 28, 38, 1, 2, 6
S0635, MSUFINI, All, 109, 13, 36, 50, 2, 2, 6
