SCHOOL CODE, SCHOOL NAME, GENDER, GENDER TOTAL, DIV I, DIV II, DIV III, DIV IV, DIV 0, ABS/WITHHELD
S1545, RAHALEO, All, 101, 0, 0, 11, 38, 52, 0
S1546, NYAKATANGA, F, 24, 0, 0, 2, 19, 3, 0
S1546, NYAKATANGA, M, 39, 1, 5, 8, 23, 2, 0
S1546, NYAKATANGA, All, 63, 1, 5, 10, 42, 5, 0
S1547, SINO-TANZANIA FRIENDSHIP, F, 68, 0, 0, 2, 41, 25, 0
S1547, SINO-TANZANIA FRIENDSHIP, M, 56, 0, 2, 3, 21, 29, 1
S1547, SINO-TANZANIA FRIENDSHIP, All, 124, 0, 2, 5, 62, 54, 1
S1548, SHISHTON, F, 63, 0, 0, 4, 33, 25, 1
S1548, SHISHTON, M, 44, 0, 2, 6, 23, 13, 0
S1548, SHISHTON, All, 107, 0, 2, 10, 56, 38, 1
S1549, ENGUTOTO, F, 0, 0, 0, 0, 0, 0, 0
S1549, ENGUTOTO, M, 111, 0, 8, 12, 51, 39, 1
S1549, ENGUTOTO, All, 111, 0, 8, 12, 51, 39, 1
S1550, QAMEYU, F, 59, 0, 2, 7, 34, 15, 1
S1550, QAMEYU, M, 19, 1, 0, 10, 7, 1, 0
S1550, QAMEYU, All, 78, 1, 2, 17, 41, 16, 1
S1551, KIOMONI, F, 48, 0, 1, 0, 16, 31, 0
S1551, KIOMONI, M, 54, 0, 4, 3, 16, 25, 6
S1551, KIOMONI, All, 102, 0, 5, 3, 32, 56, 6
S1552, CHISENGA, F, 15, 0, 0, 0, 2, 13, 0
S1552, CHISENGA, M, 28, 0, 2, 1, 11, 14, 0
S1552, CHISENGA, All, 43, 0, 2, 1, 13, 27, 0
S1553, HAKI, F, 17, 0, 0, 4, 12, 0, 1
S1553, HAKI, M, 30, 0, 8, 8, 8, 0, 6
S1553, HAKI, All, 47, 0, 8, 12, 20, 0, 7
S1554, PAJE, F, 19, 0, 0, 1, 14, 4, 0
S1554, PAJE, M, 26, 0, 0, 3, 10, 13, 0
S1554, PAJE, All, 45, 0, 0, 4, 24, 17, 0
S1555, UNGUJA UKUU, F, 25, 0, 0, 0, 14, 10, 1
S1555, UNGUJA UKUU, M, 18, 0, 0, 0, 13, 5, 0
S1555, UNGUJA UKUU, All, 43, 0, 0, 0, 27, 15, 1
S1556, DUNGA, F, 33, 0, 0, 2, 17, 12, 2
S1556, DUNGA, M, 33, 0, 1, 4, 17, 10, 1
S1556, DUNGA, All, 66, 0, 1, 6, 34, 22, 3
S1557, MWERA, F, 49, 0, 1, 6, 29, 13, 0
S1557, MWERA, M, 57, 0, 1, 10, 20, 26, 0
S1557, MWERA, All, 106, 0, 2, 16, 49, 39, 0
S1558, MFENESINI, F, 72, 0, 1, 3, 46, 21, 1
S1558, MFENESINI, M, 51, 0, 1, 2, 38, 9, 1
S1558, MFENESINI, All, 123, 0, 2, 5, 84, 30, 2
S1559, CHAANI, F, 51, 0, 0, 1, 37, 13, 0
S1559, CHAANI, M, 23, 0, 0, 4, 16, 3, 0
S1559, CHAANI, All, 74, 0, 0, 5, 53, 16, 0
S1560, KISIWA PANZA, F, 20, 0, 0, 0, 3, 17, 0
S1560, KISIWA PANZA, M, 18, 0, 0, 1, 4, 13, 0
S1560, KISIWA PANZA, All, 38, 0, 0, 1, 7, 30, 0
S1561, KENGEJA, F, 28, 0, 0, 3, 16, 9, 0
S1561, KENGEJA, M, 22, 0, 1, 3, 13, 5, 0
S1561, KENGEJA, All, 50, 0, 1, 6, 29, 14, 0
S1562, CHAMBANI, F, 21, 0, 0, 0, 13, 8, 0
S1562, CHAMBANI, M, 29, 0, 0, 7, 14, 8, 0
S1562, CHAMBANI, All, 50, 0, 0, 7, 27, 16, 0
S1563, PUJINI, F, 32, 0, 0, 1, 10, 21, 0
S1563, PUJINI, M, 12, 0, 0, 5, 4, 3, 0
S1563, PUJINI, All, 44, 0, 0, 6, 14, 24, 0
S1564, PIKI, F, 22, 0, 0, 0, 10, 12, 0
S1564, PIKI, M, 21, 0, 0, 0, 4, 17, 0
S1564, PIKI, All, 43, 0, 0, 0, 14, 29, 0
S1565, KANGAGANI, F, 18, 0, 1, 3, 8, 6, 0
S1565, KANGAGANI, M, 21, 0, 1, 2, 13, 5, 0
S1565, KANGAGANI, All, 39, 0, 2, 5, 21, 11, 0
S1566, GANDO, F, 23, 0, 0, 3, 14, 5, 1
S1566, GANDO, M, 21, 0, 1, 1, 14, 5, 0
S1566, GANDO, All, 44, 0, 1, 4, 28, 10, 1
S1567, SHUMBA VYAMBONI, F, 20, 0, 0, 1, 11, 7, 1
S1567, SHUMBA VYAMBONI, M, 12, 0, 0, 2, 6, 4, 0
S1567, SHUMBA VYAMBONI, All, 32, 0, 0, 3, 17, 11, 1
S1568, AL-FURQAAN ISLAMIC SEMINARY, F, 23, 0, 0, 1, 16, 5, 1
S1568, AL-FURQAAN ISLAMIC SEMINARY, M, 12, 0, 1, 2, 6, 3, 0
S1568, AL-FURQAAN ISLAMIC SEMINARY, All, 35, 0, 1, 3, 22, 8, 1
S1569, KANYERANYERE, F, 24, 0, 0, 1, 7, 15, 1
S1569, KANYERANYERE, M, 31, 2, 3, 7, 14, 5, 0
S1569, KANYERANYERE, All, 55, 2, 3, 8, 21, 20, 1
S1571, BUSEKO HILL, F, 41, 0, 7, 19, 15, 0, 0
S1571, BUSEKO HILL, M, 38, 0, 8, 24, 6, 0, 0
S1571, BUSEKO HILL, All, 79, 0, 15, 43, 21, 0, 0
S1572, WARIKU, F, 21, 0, 0, 2, 6, 12, 1
S1572, WARIKU, M, 48, 1, 3, 3, 16, 15, 10
S1572, WARIKU, All, 69, 1, 3, 5, 22, 27, 11
S1573, MLANGARINI, F, 160, 1, 2, 15, 89, 52, 1
S1573, MLANGARINI, M, 136, 4, 8, 21, 67, 32, 4
S1573, MLANGARINI, All, 296, 5, 10, 36, 156, 84, 5
S1574, THE GREAT LAKES, F, 12, 0, 0, 4, 6, 2, 0
S1574, THE GREAT LAKES, M, 22, 0, 4, 6, 12, 0, 0
S1574, THE GREAT LAKES, All, 34, 0, 4, 10, 18, 2, 0
S1575, MTIMBIRA, F, 43, 0, 1, 3, 21, 17, 1
S1575, MTIMBIRA, M, 54, 1, 2, 4, 24, 23, 0
S1575, MTIMBIRA, All, 97, 1, 3, 7, 45, 40, 1
S1576, MPUGUSO, F, 147, 0, 9, 29, 62, 45, 2
S1576, MPUGUSO, M, 111, 4, 14, 25, 42, 26, 0
S1576, MPUGUSO, All, 258, 4, 23, 54, 104, 71, 2
S1577, FANAKA MEMORIAL, F, 40, 0, 0, 4, 21, 15, 0
S1577, FANAKA MEMORIAL, M, 45, 0, 4, 5, 22, 14, 0
S1577, FANAKA MEMORIAL, All, 85, 0, 4, 9, 43, 29, 0
S1578, CHANGARAWE, F, 40, 1, 0, 5, 28, 6, 0
S1578, CHANGARAWE, M, 67, 0, 10, 13, 40, 4, 0
S1578, CHANGARAWE, All, 107, 1, 10, 18, 68, 10, 0
S1579, SEGERA, F, 58, 0, 0, 3, 23, 31, 1
S1579, SEGERA, M, 65, 1, 3, 8, 31, 21, 1
S1579, SEGERA, All, 123, 1, 3, 11, 54, 52, 2
S1580, KATALE, F, 15, 0, 1, 0, 5, 9, 0
S1580, KATALE, M, 14, 0, 0, 1, 9, 4, 0
S1580, KATALE, All, 29, 0, 1, 1, 14, 13, 0
S1581, NGUVUMALI, F, 126, 0, 1, 1, 50, 73, 1
S1581, NGUVUMALI, M, 127, 0, 2, 8, 37, 79, 1
S1581, NGUVUMALI, All, 253, 0, 3, 9, 87, 152, 2
S1582, MSIGANI, F, 41, 0, 2, 5, 28, 6, 0
S1582, MSIGANI, M, 29, 0, 2, 6, 18, 2, 1
S1582, MSIGANI, All, 70, 0, 4, 11, 46, 8, 1
S1583, MUGOMA, F, 17, 0, 0, 6, 10, 0, 1
S1583, MUGOMA, M, 7, 0, 2, 2, 3, 0, 0
S1583, MUGOMA, All, 24, 0, 2, 8, 13, 0, 1
S1584, KIWANJA, F, 26, 0, 0, 4, 16, 6, 0
S1584, KIWANJA, M, 26, 0, 2, 3, 13, 8, 0
S1584, KIWANJA, All, 52, 0, 2, 7, 29, 14, 0
S1585, TWITANGE, F, 26, 0, 2, 5, 16, 3, 0
S1585, TWITANGE, M, 36, 4, 8, 9, 13, 2, 0
S1585, TWITANGE, All, 62, 4, 10, 14, 29, 5, 0
S1589, MWANZA BAPTIST, F, 64, 0, 0, 7, 38, 16, 3
S1589, MWANZA BAPTIST, M, 55, 1, 1, 7, 30, 13, 3
S1589, MWANZA BAPTIST, All, 119, 1, 1, 14, 68, 29, 6
S1591, SHREE HINDU MANDAL, F, 22, 0, 1, 1, 14, 6, 0
S1591, SHREE HINDU MANDAL, M, 25, 0, 0, 1, 10, 11, 3
S1591, SHREE HINDU MANDAL, All, 47, 0, 1, 2, 24, 17, 3
S1592, EAST COAST, F, 30, 0, 4, 10, 14, 0, 2
S1592, EAST COAST, M, 22, 0, 9, 7, 6, 0, 0
S1592, EAST COAST, All, 52, 0, 13, 17, 20, 0, 2
S1593, KENT, F, 36, 0, 3, 14, 18, 0, 1
S1593, KENT, M, 24, 0, 1, 7, 12, 3, 1
S1593, KENT, All, 60, 0, 4, 21, 30, 3, 2
S1594, NGULUMA, F, 9, 0, 0, 1, 5, 3, 0
S1594, NGULUMA, M, 20, 0, 4, 4, 8, 4, 0
S1594, NGULUMA, All, 29, 0, 4, 5, 13, 7, 0
S1595, ST.AUGUSTINO, F, 29, 0, 2, 2, 14, 10, 1
S1595, ST.AUGUSTINO, M, 17, 0, 0, 5, 5, 7, 0
S1595, ST.AUGUSTINO, All, 46, 0, 2, 7, 19, 17, 1
S1596, NYERERE HIGH SCHOOL MIGOLI, F, 87, 1, 2, 14, 66, 4, 0
S1596, NYERERE HIGH SCHOOL MIGOLI, M, 85, 1, 11, 26, 43, 3, 1
S1596, NYERERE HIGH SCHOOL MIGOLI, All, 172, 2, 13, 40, 109, 7, 1
S1597, MBOKOMU, F, 70, 1, 3, 12, 50, 4, 0
S1597, MBOKOMU, M, 50, 1, 2, 12, 30, 5, 0
S1597, MBOKOMU, All, 120, 2, 5, 24, 80, 9, 0
S1598, KAKONKO, F, 28, 0, 0, 6, 18, 4, 0
S1598, KAKONKO, M, 29, 0, 2, 8, 18, 1, 0
S1598, KAKONKO, All, 57, 0, 2, 14, 36, 5, 0
S1599, BAOBAB, F, 158, 37, 74, 44, 3, 0, 0
S1599, BAOBAB, M, 0, 0, 0, 0, 0, 0, 0
S1599, BAOBAB, All, 158, 37, 74, 44, 3, 0, 0
S1600, BISHOP DURNING HIGH SCHOOL, F, 34, 1, 3, 13, 15, 0, 2
S1600, BISHOP DURNING HIGH SCHOOL, M, 28, 0, 4, 12, 12, 0, 0
S1600, BISHOP DURNING HIGH SCHOOL, All, 62, 1, 7, 25, 27, 0, 2
S1601, TENGERU BOYS, F, 0, 0, 0, 0, 0, 0, 0
S1601, TENGERU BOYS, M, 92, 62, 30, 0, 0, 0, 0
S1601, TENGERU BOYS, All, 92, 62, 30, 0, 0, 0, 0
S1602, KISUKURU REGENT, F, 21, 0, 0, 2, 12, 6, 1
S1602, KISUKURU REGENT, M, 18, 1, 0, 4, 8, 5, 0
S1602, KISUKURU REGENT, All, 39, 1, 0, 6, 20, 11, 1
S1603, NYOLOLO, F, 38, 0, 0, 1, 22, 11, 4
S1603, NYOLOLO, M, 35, 0, 1, 8, 14, 10, 2
S1603, NYOLOLO, All, 73, 0, 1, 9, 36, 21, 6
S1604, THOMAS MORE MACHRINA, F, 0, 0, 0, 0, 0, 0, 0
S1604, THOMAS MORE MACHRINA, M, 48, 39, 9, 0, 0, 0, 0
S1604, THOMAS MORE MACHRINA, All, 48, 39, 9, 0, 0, 0, 0
S1606, KITIVO, F, 17, 0, 0, 0, 9, 8, 0
S1606, KITIVO, M, 12, 0, 0, 0, 7, 5, 0
S1606, KITIVO, All, 29, 0, 0, 0, 16, 13, 0
S1607, KUMGOGO, F, 40, 0, 1, 1, 28, 10, 0
S1607, KUMGOGO, M, 26, 0, 4, 5, 14, 2, 1
S1607, KUMGOGO, All, 66, 0, 5, 6, 42, 12, 1
S1608, NTUNDURU, F, 104, 0, 7, 13, 64, 17, 3
S1608, NTUNDURU, M, 170, 0, 17, 50, 84, 16, 3
S1608, NTUNDURU, All, 274, 0, 24, 63, 148, 33, 6
S1609, RORYA, F, 60, 1, 8, 25, 23, 0, 3
S1609, RORYA, M, 59, 4, 17, 22, 16, 0, 0
S1609, RORYA, All, 119, 5, 25, 47, 39, 0, 3
S1610, CHIEF KIDULILE, F, 24, 0, 0, 4, 16, 3, 1
S1610, CHIEF KIDULILE, M, 22, 0, 2, 9, 8, 3, 0
S1610, CHIEF KIDULILE, All, 46, 0, 2, 13, 24, 6, 1
S1611, KALENGE, F, 22, 0, 0, 0, 15, 7, 0
S1611, KALENGE, M, 45, 0, 3, 7, 28, 6, 1
S1611, KALENGE, All, 67, 0, 3, 7, 43, 13, 1
S1618, SOLE, F, 22, 0, 2, 8, 12, 0, 0
S1618, SOLE, M, 28, 0, 2, 8, 17, 1, 0
S1618, SOLE, All, 50, 0, 4, 16, 29, 1, 0
S1619, VICTORY, F, 88, 3, 14, 34, 37, 0, 0
S1619, VICTORY, M, 80, 1, 21, 30, 28, 0, 0
S1619, VICTORY, All, 168, 4, 35, 64, 65, 0, 0
S1620, MURUFITI, F, 11, 0, 0, 1, 7, 3, 0
S1620, MURUFITI, M, 36, 1, 3, 10, 17, 5, 0
S1620, MURUFITI, All, 47, 1, 3, 11, 24, 8, 0
S1621, D.C.T.JUBILEE, F, 76, 0, 2, 15, 52, 6, 1
S1621, D.C.T.JUBILEE, M, 75, 1, 5, 16, 39, 12, 2
S1621, D.C.T.JUBILEE, All, 151, 1, 7, 31, 91, 18, 3
S1622, KISEKE, F, 42, 2, 7, 19, 13, 0, 1
S1622, KISEKE, M, 36, 0, 8, 14, 14, 0, 0
S1622, KISEKE, All, 78, 2, 15, 33, 27, 0, 1
S1623, AGGREY, F, 46, 0, 4, 11, 21, 8, 2
S1623, AGGREY, M, 55, 0, 6, 10, 28, 9, 2
S1623, AGGREY, All, 101, 0, 10, 21, 49, 17, 4
S1624, BULAMBA, F, 46, 0, 0, 3, 32, 9, 2
S1624, BULAMBA, M, 57, 1, 5, 11, 33, 7, 0
S1624, BULAMBA, All, 103, 1, 5, 14, 65, 16, 2
S1625, J.W.BUKANGA, F, 44, 0, 2, 11, 22, 9, 0
S1625, J.W.BUKANGA, M, 55, 1, 12, 18, 22, 2, 0
S1625, J.W.BUKANGA, All, 99, 1, 14, 29, 44, 11, 0
S1626, MARIADO, F, 35, 1, 6, 11, 14, 0, 3
S1626, MARIADO, M, 37, 1, 13, 11, 12, 0, 0
S1626, MARIADO, All, 72, 2, 19, 22, 26, 0, 3
S1627, NAMASAKATA, F, 9, 0, 0, 0, 7, 0, 2
S1627, NAMASAKATA, M, 34, 0, 1, 1, 22, 10, 0
S1627, NAMASAKATA, All, 43, 0, 1, 1, 29, 10, 2
S1628, MENGELE, F, 79, 0, 7, 7, 31, 33, 1
S1628, MENGELE, M, 74, 0, 6, 9, 37, 21, 1
S1628, MENGELE, All, 153, 0, 13, 16, 68, 54, 2
S1629, MWANZUGI, F, 47, 0, 2, 5, 29, 5, 6
S1629, MWANZUGI, M, 47, 1, 8, 12, 18, 8, 0
S1629, MWANZUGI, All, 94, 1, 10, 17, 47, 13, 6
S1630, MASOKO, F, 38, 0, 0, 2, 19, 13, 4
S1630, MASOKO, M, 36, 1, 3, 7, 19, 6, 0
S1630, MASOKO, All, 74, 1, 3, 9, 38, 19, 4
S1631, NGULIGULI, F, 16, 0, 1, 2, 8, 5, 0
S1631, NGULIGULI, M, 20, 0, 1, 9, 7, 3, 0
S1631, NGULIGULI, All, 36, 0, 2, 11, 15, 8, 0
S1632, MOUNT UDZUNGWA, F, 18, 0, 0, 0, 11, 6, 1
S1632, MOUNT UDZUNGWA, M, 17, 0, 1, 4, 10, 2, 0
S1632, MOUNT UDZUNGWA, All, 35, 0, 1, 4, 21, 8, 1
S1633, OLD TANGA, F, 125, 4, 18, 23, 44, 36, 0
S1633, OLD TANGA, M, 112, 6, 28, 20, 33, 25, 0
S1633, OLD TANGA, All, 237, 10, 46, 43, 77, 61, 0
S1634, SIERRA, F, 11, 0, 0, 2, 4, 5, 0
S1634, SIERRA, M, 15, 0, 0, 1, 4, 10, 0
S1634, SIERRA, All, 26, 0, 0, 3, 8, 15, 0
S1635, GWANUMPU, F, 21, 0, 0, 1, 15, 5, 0
S1635, GWANUMPU, M, 54, 0, 6, 10, 29, 8, 1
S1635, GWANUMPU, All, 75, 0, 6, 11, 44, 13, 1
S1636, MIMA, F, 22, 0, 0, 0, 10, 10, 2
S1636, MIMA, M, 15, 0, 0, 6, 5, 4, 0
S1636, MIMA, All, 37, 0, 0, 6, 15, 14, 2
S1637, MILUNDIKWA, F, 28, 0, 1, 0, 13, 14, 0
S1637, MILUNDIKWA, M, 20, 0, 0, 2, 4, 13, 1
S1637, MILUNDIKWA, All, 48, 0, 1, 2, 17, 27, 1
S1638, MTERA DAM, F, 15, 0, 0, 3, 10, 2, 0
S1638, MTERA DAM, M, 19, 0, 3, 11, 5, 0, 0
S1638, MTERA DAM, All, 34, 0, 3, 14, 15, 2, 0
S1639, MSERU, F, 17, 0, 0, 3, 8, 6, 0
S1639, MSERU, M, 22, 0, 3, 1, 11, 6, 1
S1639, MSERU, All, 39, 0, 3, 4, 19, 12, 1
S1640, KIPERA, F, 48, 0, 2, 2, 12, 29, 3
S1640, KIPERA, M, 44, 1, 2, 2, 24, 15, 0
S1640, KIPERA, All, 92, 1, 4, 4, 36, 44, 3
S1641, KIGONGOI, F, 11, 0, 0, 2, 4, 5, 0
S1641, KIGONGOI, M, 15, 0, 0, 2, 6, 7, 0
S1641, KIGONGOI, All, 26, 0, 0, 4, 10, 12, 0
S1642, HERI, F, 26, 0, 0, 10, 14, 0, 2
S1642, HERI, M, 31, 2, 2, 12, 11, 3, 1
S1642, HERI, All, 57, 2, 2, 22, 25, 3, 3
S1643, TECHFORT, F, 27, 0, 1, 3, 19, 4, 0
S1643, TECHFORT, M, 35, 0, 3, 13, 17, 2, 0
S1643, TECHFORT, All, 62, 0, 4, 16, 36, 6, 0
S1644, KILIMANI, F, 52, 1, 2, 3, 28, 16, 2
S1644, KILIMANI, M, 34, 0, 0, 3, 12, 19, 0
S1644, KILIMANI, All, 86, 1, 2, 6, 40, 35, 2
S1645, LUBALA, F, 117, 1, 33, 48, 34, 0, 1
S1645, LUBALA, M, 130, 11, 38, 49, 30, 0, 2
S1645, LUBALA, All, 247, 12, 71, 97, 64, 0, 3
S1646, QUEEN OF APOSTLES-USHIROMBO SEMINARY, F, 0, 0, 0, 0, 0, 0, 0
S1646, QUEEN OF APOSTLES-USHIROMBO SEMINARY, M, 15, 5, 10, 0, 0, 0, 0
S1646, QUEEN OF APOSTLES-USHIROMBO SEMINARY, All, 15, 5, 10, 0, 0, 0, 0
S1647, NKUMBA, F, 38, 0, 2, 0, 12, 24, 0
S1647, NKUMBA, M, 21, 0, 3, 3, 6, 9, 0
S1647, NKUMBA, All, 59, 0, 5, 3, 18, 33, 0
S1648, SUMBAWANGA, F, 58, 0, 6, 9, 27, 15, 1
S1648, SUMBAWANGA, M, 67, 1, 8, 10, 32, 15, 1
S1648, SUMBAWANGA, All, 125, 1, 14, 19, 59, 30, 2
S1649, IHANDA, F, 119, 0, 1, 8, 47, 60, 3
S1649, IHANDA, M, 97, 0, 8, 15, 47, 27, 0
S1649, IHANDA, All, 216, 0, 9, 23, 94, 87, 3
S1650, CHUNYU, F, 15, 0, 0, 0, 6, 8, 1
S1650, CHUNYU, M, 14, 0, 1, 2, 8, 3, 0
S1650, CHUNYU, All, 29, 0, 1, 2, 14, 11, 1
S1651, SAPIWI, F, 33, 0, 0, 1, 17, 15, 0
S1651, SAPIWI, M, 43, 2, 8, 11, 12, 9, 1
S1651, SAPIWI, All, 76, 2, 8, 12, 29, 24, 1
S1652, SHEBOMEZA, F, 29, 0, 1, 6, 14, 8, 0
S1652, SHEBOMEZA, M, 29, 0, 2, 3, 19, 5, 0
S1652, SHEBOMEZA, All, 58, 0, 3, 9, 33, 13, 0
S1653, RUBANGA, F, 31, 0, 2, 4, 24, 1, 0
S1653, RUBANGA, M, 36, 1, 4, 13, 17, 1, 0
S1653, RUBANGA, All, 67, 1, 6, 17, 41, 2, 0
S1654, MAPUTI, F, 17, 0, 0, 1, 8, 8, 0
S1654, MAPUTI, M, 27, 0, 0, 3, 11, 11, 2
S1654, MAPUTI, All, 44, 0, 0, 4, 19, 19, 2
S1655, MSIMBATI, F, 25, 0, 0, 0, 14, 11, 0
S1655, MSIMBATI, M, 18, 0, 4, 0, 10, 4, 0
S1655, MSIMBATI, All, 43, 0, 4, 0, 24, 15, 0
S1656, MOTAMBURU, F, 56, 0, 0, 4, 38, 13, 1
S1656, MOTAMBURU, M, 48, 1, 2, 6, 25, 14, 0
S1656, MOTAMBURU, All, 104, 1, 2, 10, 63, 27, 1
S1657, MATOMONDO, F, 20, 0, 0, 0, 9, 10, 1
S1657, MATOMONDO, M, 34, 0, 2, 2, 17, 13, 0
S1657, MATOMONDO, All, 54, 0, 2, 2, 26, 23, 1
S1658, LANGIRO, F, 12, 0, 0, 2, 8, 2, 0
S1658, LANGIRO, M, 20, 0, 1, 6, 12, 1, 0
S1658, LANGIRO, All, 32, 0, 1, 8, 20, 3, 0
S1659, ABOUD JUMBE, F, 150, 1, 4, 13, 65, 66, 1
S1659, ABOUD JUMBE, M, 158, 0, 9, 23, 68, 56, 2
S1659, ABOUD JUMBE, All, 308, 1, 13, 36, 133, 122, 3
S1660, MKOZA, F, 18, 0, 0, 2, 12, 4, 0
S1660, MKOZA, M, 23, 0, 2, 6, 13, 2, 0
S1660, MKOZA, All, 41, 0, 2, 8, 25, 6, 0
S1661, NURU, F, 81, 0, 3, 8, 43, 23, 4
S1661, NURU, M, 45, 0, 1, 2, 23, 18, 1
S1661, NURU, All, 126, 0, 4, 10, 66, 41, 5
S1662, MKONO, F, 24, 0, 0, 1, 14, 8, 1
S1662, MKONO, M, 53, 1, 1, 8, 18, 24, 1
S1662, MKONO, All, 77, 1, 1, 9, 32, 32, 2
S1663, NYACHILULUMA, F, 38, 0, 0, 2, 12, 22, 2
S1663, NYACHILULUMA, M, 63, 2, 6, 11, 17, 27, 0
S1663, NYACHILULUMA, All, 101, 2, 6, 13, 29, 49, 2
S1664, MBARIKA, F, 32, 0, 0, 4, 12, 15, 1
S1664, MBARIKA, M, 36, 1, 5, 12, 11, 7, 0
S1664, MBARIKA, All, 68, 1, 5, 16, 23, 22, 1
S1665, NYASAKA ISLAMIC, F, 74, 3, 39, 24, 8, 0, 0
S1665, NYASAKA ISLAMIC, M, 80, 4, 54, 21, 1, 0, 0
S1665, NYASAKA ISLAMIC, All, 154, 7, 93, 45, 9, 0, 0
S1667, IROLE, F, 44, 1, 2, 10, 20, 10, 1
S1667, IROLE, M, 26, 1, 3, 10, 8, 4, 0
S1667, IROLE, All, 70, 2, 5, 20, 28, 14, 1
S1668, KIWELE, F, 54, 2, 2, 12, 30, 8, 0
S1668, KIWELE, M, 48, 0, 5, 16, 22, 4, 1
S1668, KIWELE, All, 102, 2, 7, 28, 52, 12, 1
S1669, MLAMKE, F, 68, 0, 9, 14, 30, 13, 2
S1669, MLAMKE, M, 50, 0, 5, 15, 20, 10, 0
S1669, MLAMKE, All, 118, 0, 14, 29, 50, 23, 2
S1670, STANLEY, F, 20, 2, 15, 2, 1, 0, 0
S1670, STANLEY, M, 34, 11, 21, 2, 0, 0, 0
S1670, STANLEY, All, 54, 13, 36, 4, 1, 0, 0
S1671, NATA, F, 44, 0, 1, 6, 22, 15, 0
S1671, NATA, M, 31, 0, 1, 2, 15, 12, 1
S1671, NATA, All, 75, 0, 2, 8, 37, 27, 1
S1672, MAFULALA, F, 59, 0, 2, 13, 29, 14, 1
S1672, MAFULALA, M, 66, 0, 4, 11, 44, 7, 0
S1672, MAFULALA, All, 125, 0, 6, 24, 73, 21, 1
S1673, NICODEMUS BANDUKA, F, 25, 0, 0, 0, 14, 10, 1
S1673, NICODEMUS BANDUKA, M, 14, 0, 4, 0, 4, 6, 0
S1673, NICODEMUS BANDUKA, All, 39, 0, 4, 0, 18, 16, 1
S1674, PHILIP MANGULA, F, 34, 0, 4, 6, 22, 2, 0
S1674, PHILIP MANGULA, M, 75, 2, 13, 27, 28, 5, 0
S1674, PHILIP MANGULA, All, 109, 2, 17, 33, 50, 7, 0
S1675, BUSAGARA, F, 21, 0, 0, 3, 14, 4, 0
S1675, BUSAGARA, M, 42, 1, 2, 9, 29, 1, 0
S1675, BUSAGARA, All, 63, 1, 2, 12, 43, 5, 0
S1676, MOMBA, F, 14, 0, 0, 0, 8, 6, 0
S1676, MOMBA, M, 24, 0, 0, 3, 10, 10, 1
S1676, MOMBA, All, 38, 0, 0, 3, 18, 16, 1
S1677, ITEPULA, F, 32, 0, 0, 1, 14, 16, 1
S1677, ITEPULA, M, 30, 0, 1, 4, 16, 9, 0
S1677, ITEPULA, All, 62, 0, 1, 5, 30, 25, 1
S1678, MLOWO, F, 100, 0, 2, 7, 42, 47, 2
S1678, MLOWO, M, 91, 1, 6, 11, 34, 38, 1
S1678, MLOWO, All, 191, 1, 8, 18, 76, 85, 3
S1679, PWAGA, F, 38, 0, 0, 2, 12, 23, 1
S1679, PWAGA, M, 33, 0, 1, 4, 14, 14, 0
S1679, PWAGA, All, 71, 0, 1, 6, 26, 37, 1
S1680, MVUTI, F, 69, 0, 4, 4, 31, 30, 0
S1680, MVUTI, M, 25, 0, 1, 1, 7, 15, 1
S1680, MVUTI, All, 94, 0, 5, 5, 38, 45, 1
S1681, ULUGURU, F, 59, 0, 1, 6, 21, 28, 3
S1681, ULUGURU, M, 50, 0, 1, 4, 15, 30, 0
S1681, ULUGURU, All, 109, 0, 2, 10, 36, 58, 3
S1682, AL RIYAMI ACADEMY, F, 20, 0, 0, 14, 6, 0, 0
S1682, AL RIYAMI ACADEMY, M, 11, 0, 2, 7, 2, 0, 0
S1682, AL RIYAMI ACADEMY, All, 31, 0, 2, 21, 8, 0, 0
S1683, LEKI, F, 18, 0, 0, 2, 14, 1, 1
S1683, LEKI, M, 11, 0, 2, 0, 8, 1, 0
S1683, LEKI, All, 29, 0, 2, 2, 22, 2, 1
S1684, ST MICHAEL, F, 34, 0, 0, 6, 28, 0, 0
S1684, ST MICHAEL, M, 30, 0, 4, 11, 15, 0, 0
S1684, ST MICHAEL, All, 64, 0, 4, 17, 43, 0, 0
S1685, IKHANODA, F, 38, 0, 2, 2, 15, 16, 3
S1685, IKHANODA, M, 32, 0, 0, 6, 16, 10, 0
S1685, IKHANODA, All, 70, 0, 2, 8, 31, 26, 3
S1686, KEMORAMBA, F, 31, 0, 0, 0, 14, 16, 1
S1686, KEMORAMBA, M, 44, 0, 2, 6, 20, 15, 1
S1686, KEMORAMBA, All, 75, 0, 2, 6, 34, 31, 2
S1687, MSARANGA, F, 53, 2, 2, 9, 33, 7, 0
S1687, MSARANGA, M, 48, 1, 6, 11, 25, 4, 1
S1687, MSARANGA, All, 101, 3, 8, 20, 58, 11, 1
S1689, PEACE, F, 27, 0, 7, 11, 9, 0, 0
S1689, PEACE, M, 32, 0, 8, 14, 9, 1, 0
S1689, PEACE, All, 59, 0, 15, 25, 18, 1, 0
S1690, KILAGANO, F, 17, 0, 0, 1, 14, 2, 0
S1690, KILAGANO, M, 18, 0, 1, 3, 12, 2, 0
S1690, KILAGANO, All, 35, 0, 1, 4, 26, 4, 0
